arrival_delay,departure_delay,day_of_week,scheduled_dep_time,airline,destination,distance,month
-39.0,-8.0,7,600,AA,ORD,678.0,1
-16.0,-4.0,1,600,AA,ORD,678.0,1
-24.0,-9.0,2,600,AA,ORD,678.0,1
-39.0,-7.0,3,600,AA,ORD,678.0,1
11.0,2.0,1,1552,AA,DFW,1303.0,1
-7.0,-1.0,2,1552,AA,DFW,1303.0,1
-12.0,-2.0,3,1552,AA,DFW,1303.0,1
6.0,8.0,4,1552,AA,DFW,1303.0,1
32.0,19.0,5,1552,AA,DFW,1303.0,1
95.0,78.0,6,1552,AA,DFW,1303.0,1
11.0,-4.0,7,1552,AA,DFW,1303.0,1
81.0,12.0,1,1552,AA,DFW,1303.0,1
183.0,172.0,2,1552,AA,DFW,1303.0,1
10.0,24.0,3,1552,AA,DFW,1303.0,1
-3.0,3.0,4,1552,AA,DFW,1303.0,1
237.0,231.0,5,1552,AA,DFW,1303.0,1
9.0,4.0,6,1552,AA,DFW,1303.0,1
-16.0,4.0,7,1552,AA,DFW,1303.0,1
-22.0,2.0,1,1552,AA,DFW,1303.0,1
35.0,48.0,2,1552,AA,DFW,1303.0,1
21.0,26.0,3,1552,AA,DFW,1303.0,1
-22.0,-1.0,4,1552,AA,DFW,1303.0,1
10.0,18.0,5,1552,AA,DFW,1303.0,1
-21.0,-8.0,6,1552,AA,DFW,1303.0,1
-29.0,-3.0,7,1552,AA,DFW,1303.0,1
-1.0,16.0,1,1552,AA,DFW,1303.0,1
-22.0,-3.0,2,1552,AA,DFW,1303.0,1
-31.0,-7.0,3,1552,AA,DFW,1303.0,1
-29.0,-8.0,1,501,AA,DFW,1303.0,1
-25.0,3.0,2,501,AA,DFW,1303.0,1
0.0,-5.0,3,501,AA,DFW,1303.0,1
-31.0,-4.0,4,501,AA,DFW,1303.0,1
-11.0,-1.0,5,501,AA,DFW,1303.0,1
4.0,-3.0,6,501,AA,DFW,1303.0,1
5.0,-5.0,7,501,AA,DFW,1303.0,1
0.0,-3.0,1,500,AA,DFW,1303.0,1
12.0,-1.0,2,500,AA,DFW,1303.0,1
-6.0,2.0,3,500,AA,DFW,1303.0,1
12.0,13.0,4,500,AA,DFW,1303.0,1
189.0,169.0,5,500,AA,DFW,1303.0,1
-3.0,-5.0,6,500,AA,DFW,1303.0,1
-6.0,-6.0,7,500,AA,DFW,1303.0,1
24.0,-5.0,1,500,AA,DFW,1303.0,1
149.0,27.0,2,500,AA,DFW,1303.0,1
9.0,1.0,3,500,AA,DFW,1303.0,1
-14.0,-3.0,4,500,AA,DFW,1303.0,1
46.0,37.0,5,500,AA,DFW,1303.0,1
42.0,0.0,6,500,AA,DFW,1303.0,1
-19.0,-2.0,7,500,AA,DFW,1303.0,1
-21.0,-4.0,1,500,AA,DFW,1303.0,1
-20.0,-5.0,2,500,AA,DFW,1303.0,1
-11.0,-5.0,3,500,AA,DFW,1303.0,1
-10.0,-4.0,4,500,AA,DFW,1303.0,1
-16.0,-9.0,5,500,AA,DFW,1303.0,1
-5.0,-3.0,6,500,AA,DFW,1303.0,1
-26.0,-3.0,7,500,AA,DFW,1303.0,1
-19.0,-6.0,1,500,AA,DFW,1303.0,1
-24.0,-8.0,2,500,AA,DFW,1303.0,1
-34.0,-6.0,3,500,AA,DFW,1303.0,1
-5.0,3.0,1,1650,AA,MCO,861.0,1
-7.0,-5.0,2,1650,AA,MCO,861.0,1
-16.0,-10.0,3,1650,AA,MCO,861.0,1
81.0,100.0,4,1650,AA,MCO,861.0,1
-13.0,-3.0,5,1650,AA,MCO,861.0,1
33.0,38.0,6,1745,AA,MCO,861.0,1
47.0,35.0,7,1650,AA,MCO,861.0,1
-26.0,-10.0,1,2105,AA,MCO,861.0,1
4.0,2.0,4,2105,AA,MCO,861.0,1
-1.0,-5.0,5,2105,AA,MCO,861.0,1
-20.0,-11.0,7,2105,AA,MCO,861.0,1
119.0,11.0,1,2105,AA,MCO,861.0,1
-2.0,8.0,4,2105,AA,MCO,861.0,1
113.0,97.0,5,2105,AA,MCO,861.0,1
-39.0,-12.0,7,2105,AA,MCO,861.0,1
-15.0,5.0,1,2105,AA,MCO,861.0,1
-30.0,-7.0,4,2105,AA,MCO,861.0,1
3.0,22.0,5,2105,AA,MCO,861.0,1
-22.0,-11.0,7,2105,AA,MCO,861.0,1
-48.0,-12.0,1,2105,AA,MCO,861.0,1
-41.0,-5.0,1,1344,AA,DFW,1303.0,1
-22.0,-4.0,2,1344,AA,DFW,1303.0,1
-21.0,-1.0,3,1344,AA,DFW,1303.0,1
-36.0,-5.0,4,1344,AA,DFW,1303.0,1
-4.0,0.0,5,1344,AA,DFW,1303.0,1
158.0,141.0,6,1336,AA,DFW,1303.0,1
-6.0,-2.0,7,1344,AA,DFW,1303.0,1
17.0,0.0,1,1256,AA,DFW,1303.0,1
27.0,-3.0,2,1256,AA,DFW,1303.0,1
-4.0,-7.0,3,1256,AA,DFW,1303.0,1
-2.0,-2.0,4,1256,AA,DFW,1303.0,1
14.0,-3.0,5,1256,AA,DFW,1303.0,1
8.0,-3.0,6,1256,AA,DFW,1303.0,1
16.0,-4.0,7,1256,AA,DFW,1303.0,1
52.0,40.0,1,1256,AA,DFW,1303.0,1
218.0,92.0,2,1256,AA,DFW,1303.0,1
15.0,1.0,3,1256,AA,DFW,1303.0,1
-1.0,-5.0,4,1256,AA,DFW,1303.0,1
268.0,205.0,5,1256,AA,DFW,1303.0,1
2.0,9.0,6,1256,AA,DFW,1303.0,1
3.0,4.0,7,1256,AA,DFW,1303.0,1
60.0,70.0,1,1256,AA,DFW,1303.0,1
7.0,7.0,2,1256,AA,DFW,1303.0,1
-2.0,-3.0,3,1256,AA,DFW,1303.0,1
5.0,-3.0,4,1256,AA,DFW,1303.0,1
17.0,20.0,5,1256,AA,DFW,1303.0,1
2.0,6.0,6,1256,AA,DFW,1303.0,1
-12.0,-3.0,7,1256,AA,DFW,1303.0,1
-25.0,1.0,1,1256,AA,DFW,1303.0,1
-34.0,-10.0,2,1256,AA,DFW,1303.0,1
-29.0,-2.0,3,1256,AA,DFW,1303.0,1
-29.0,-9.0,1,828,AA,MCO,861.0,1
-14.0,-5.0,2,828,AA,MCO,861.0,1
-11.0,-8.0,3,828,AA,MCO,861.0,1
-4.0,-2.0,4,828,AA,MCO,861.0,1
-23.0,-3.0,5,828,AA,MCO,861.0,1
23.0,8.0,7,828,AA,MCO,861.0,1
-19.0,-8.0,1,840,AA,MCO,861.0,1
-20.0,-6.0,2,840,AA,MCO,861.0,1
-3.0,-5.0,3,840,AA,MCO,861.0,1
-11.0,-7.0,4,840,AA,MCO,861.0,1
16.0,-5.0,5,840,AA,MCO,861.0,1
99.0,89.0,6,840,AA,MCO,861.0,1
-20.0,-8.0,1,840,AA,MCO,861.0,1
105.0,5.0,2,840,AA,MCO,861.0,1
118.0,54.0,3,840,AA,MCO,861.0,1
-15.0,-8.0,4,840,AA,MCO,861.0,1
106.0,43.0,5,840,AA,MCO,861.0,1
50.0,-9.0,6,840,AA,MCO,861.0,1
-25.0,-8.0,7,840,AA,MCO,861.0,1
-9.0,-6.0,1,840,AA,MCO,861.0,1
-17.0,-6.0,2,840,AA,MCO,861.0,1
-9.0,-5.0,3,840,AA,MCO,861.0,1
-21.0,-6.0,4,840,AA,MCO,861.0,1
-6.0,-4.0,5,840,AA,MCO,861.0,1
12.0,-9.0,6,840,AA,MCO,861.0,1
-9.0,-6.0,7,840,AA,MCO,861.0,1
-25.0,-6.0,1,840,AA,MCO,861.0,1
117.0,120.0,2,840,AA,MCO,861.0,1
-12.0,-1.0,3,840,AA,MCO,861.0,1
-26.0,-5.0,1,831,AA,DFW,1303.0,1
-26.0,-5.0,2,831,AA,DFW,1303.0,1
11.0,-1.0,3,831,AA,DFW,1303.0,1
-32.0,-3.0,4,831,AA,DFW,1303.0,1
545.0,571.0,5,831,AA,DFW,1303.0,1
6.0,-4.0,6,831,AA,DFW,1303.0,1
-18.0,3.0,7,831,AA,DFW,1303.0,1
,0.0,1,830,AA,DFW,1303.0,1
4.0,2.0,2,830,AA,DFW,1303.0,1
49.0,66.0,3,830,AA,DFW,1303.0,1
-1.0,-3.0,4,830,AA,DFW,1303.0,1
133.0,131.0,5,830,AA,DFW,1303.0,1
215.0,201.0,6,830,AA,DFW,1303.0,1
-9.0,-5.0,7,830,AA,DFW,1303.0,1
,,1,830,AA,DFW,1303.0,1
83.0,-4.0,2,830,AA,DFW,1303.0,1
24.0,8.0,3,830,AA,DFW,1303.0,1
6.0,3.0,4,830,AA,DFW,1303.0,1
77.0,33.0,5,830,AA,DFW,1303.0,1
6.0,5.0,6,830,AA,DFW,1303.0,1
18.0,41.0,7,830,AA,DFW,1303.0,1
-29.0,-2.0,1,830,AA,DFW,1303.0,1
19.0,31.0,2,830,AA,DFW,1303.0,1
-19.0,-2.0,3,830,AA,DFW,1303.0,1
-10.0,-4.0,4,830,AA,DFW,1303.0,1
-9.0,-1.0,5,830,AA,DFW,1303.0,1
-15.0,-5.0,6,830,AA,DFW,1303.0,1
-34.0,-7.0,7,830,AA,DFW,1303.0,1
-34.0,4.0,1,830,AA,DFW,1303.0,1
-22.0,-7.0,2,830,AA,DFW,1303.0,1
-46.0,-4.0,3,830,AA,DFW,1303.0,1
37.0,4.0,2,1830,AA,BTV,335.0,1
21.0,18.0,3,1830,AA,BTV,335.0,1
15.0,18.0,6,1830,AA,BTV,335.0,1
43.0,25.0,2,1830,AA,BTV,335.0,1
0.0,2.0,3,1830,AA,BTV,335.0,1
11.0,11.0,6,1830,AA,BTV,335.0,1
-15.0,-8.0,2,1830,AA,BTV,335.0,1
-16.0,-5.0,3,1830,AA,BTV,335.0,1
-6.0,3.0,6,1830,AA,BTV,335.0,1
-6.0,3.0,2,1830,AA,BTV,335.0,1
7.0,6.0,3,1830,AA,BTV,335.0,1
-6.0,-8.0,1,1139,AA,SRQ,957.0,1
189.0,210.0,2,1139,AA,SRQ,957.0,1
6.0,-6.0,3,1139,AA,SRQ,957.0,1
-15.0,-10.0,4,1139,AA,SRQ,957.0,1
111.0,120.0,5,1139,AA,SRQ,957.0,1
9.0,-8.0,6,1139,AA,SRQ,957.0,1
-6.0,-14.0,7,1139,AA,SRQ,957.0,1
39.0,25.0,1,1140,AA,SRQ,957.0,1
5.0,-5.0,2,1140,AA,SRQ,957.0,1
-2.0,-5.0,3,1140,AA,SRQ,957.0,1
-11.0,-7.0,4,1140,AA,SRQ,957.0,1
4.0,-4.0,5,1140,AA,SRQ,957.0,1
11.0,-3.0,6,1140,AA,SRQ,957.0,1
58.0,-1.0,7,1140,AA,SRQ,957.0,1
81.0,66.0,1,1140,AA,SRQ,957.0,1
166.0,21.0,2,1140,AA,SRQ,957.0,1
-6.0,-11.0,3,1140,AA,SRQ,957.0,1
-9.0,-6.0,4,1140,AA,SRQ,957.0,1
98.0,30.0,5,1140,AA,SRQ,957.0,1
63.0,52.0,6,1140,AA,SRQ,957.0,1
1.0,-5.0,7,1140,AA,SRQ,957.0,1
,-1.0,1,1140,AA,SRQ,957.0,1
1.0,-1.0,2,1140,AA,SRQ,957.0,1
-16.0,-5.0,3,1140,AA,SRQ,957.0,1
-14.0,-5.0,4,1140,AA,SRQ,957.0,1
-2.0,-8.0,5,1140,AA,SRQ,957.0,1
-15.0,-4.0,6,1140,AA,SRQ,957.0,1
-1.0,-5.0,7,1140,AA,SRQ,957.0,1
-10.0,-3.0,1,1140,AA,SRQ,957.0,1
5.0,11.0,2,1140,AA,SRQ,957.0,1
-21.0,-3.0,3,1140,AA,SRQ,957.0,1
17.0,32.0,1,900,AA,LAS,2176.0,1
-7.0,-1.0,2,900,AA,LAS,2176.0,1
49.0,-4.0,3,900,AA,LAS,2176.0,1
19.0,-7.0,4,900,AA,LAS,2176.0,1
23.0,-5.0,5,900,AA,LAS,2176.0,1
34.0,33.0,6,900,AA,LAS,2176.0,1
29.0,-4.0,7,900,AA,LAS,2176.0,1
45.0,27.0,1,900,AA,LAS,2176.0,1
540.0,480.0,2,900,AA,LAS,2176.0,1
83.0,80.0,3,900,AA,LAS,2176.0,1
2.0,-4.0,4,900,AA,LAS,2176.0,1
60.0,3.0,5,900,AA,LAS,2176.0,1
9.0,13.0,6,900,AA,LAS,2176.0,1
-24.0,-4.0,7,900,AA,LAS,2176.0,1
15.0,27.0,1,900,AA,LAS,2176.0,1
24.0,-2.0,2,900,AA,LAS,2176.0,1
-39.0,1.0,2,900,AA,LAS,2176.0,1
-29.0,-3.0,3,900,AA,LAS,2176.0,1
-12.0,-11.0,3,1044,AA,TPA,920.0,1
-26.0,-3.0,4,1040,AA,TPA,920.0,1
-32.0,-8.0,5,1040,AA,TPA,920.0,1
-27.0,-10.0,6,1040,AA,TPA,920.0,1
-21.0,-9.0,7,1040,AA,TPA,920.0,1
-35.0,-11.0,1,1040,AA,TPA,920.0,1
-17.0,-7.0,1,837,AA,CLT,449.0,1
-19.0,-3.0,2,837,AA,CLT,449.0,1
-7.0,-3.0,3,837,AA,CLT,449.0,1
-16.0,-4.0,4,837,AA,CLT,449.0,1
-18.0,-6.0,5,837,AA,CLT,449.0,1
50.0,65.0,6,837,AA,CLT,449.0,1
5.0,-9.0,7,837,AA,CLT,449.0,1
-15.0,1.0,1,827,AA,CLT,449.0,1
-4.0,-4.0,2,827,AA,CLT,449.0,1
123.0,144.0,3,827,AA,CLT,449.0,1
-22.0,-4.0,4,827,AA,CLT,449.0,1
-15.0,3.0,5,827,AA,CLT,449.0,1
-11.0,-7.0,6,827,AA,CLT,449.0,1
-3.0,-8.0,7,827,AA,CLT,449.0,1
-17.0,-1.0,1,827,AA,CLT,449.0,1
404.0,306.0,2,827,AA,CLT,449.0,1
-16.0,4.0,3,827,AA,CLT,449.0,1
-18.0,-6.0,4,827,AA,CLT,449.0,1
94.0,37.0,5,827,AA,CLT,449.0,1
47.0,29.0,6,827,AA,CLT,449.0,1
5.0,1.0,7,827,AA,CLT,449.0,1
-26.0,-6.0,1,827,AA,CLT,449.0,1
-22.0,-7.0,2,827,AA,CLT,449.0,1
-17.0,-1.0,3,827,AA,CLT,449.0,1
-8.0,-3.0,4,827,AA,CLT,449.0,1
-6.0,2.0,5,827,AA,CLT,449.0,1
-23.0,-7.0,6,827,AA,CLT,449.0,1
-4.0,1.0,7,827,AA,CLT,449.0,1
-7.0,2.0,1,827,AA,CLT,449.0,1
1.0,-2.0,2,827,AA,CLT,449.0,1
-21.0,-4.0,3,827,AA,CLT,449.0,1
-7.0,-4.0,1,1340,AA,TPA,920.0,1
-12.0,-2.0,2,1340,AA,TPA,920.0,1
6.0,15.0,3,1340,AA,TPA,920.0,1
-22.0,-2.0,4,1340,AA,TPA,920.0,1
-19.0,-4.0,5,1340,AA,TPA,920.0,1
59.0,22.0,6,1340,AA,TPA,920.0,1
11.0,1.0,7,1340,AA,TPA,920.0,1
-6.0,2.0,1,1345,AA,TPA,920.0,1
,26.0,2,1345,AA,TPA,920.0,1
-3.0,-1.0,3,1345,AA,TPA,920.0,1
-3.0,-4.0,4,1345,AA,TPA,920.0,1
11.0,-1.0,5,1345,AA,TPA,920.0,1
19.0,17.0,6,1345,AA,TPA,920.0,1
-13.0,-3.0,7,1345,AA,TPA,920.0,1
89.0,25.0,1,1345,AA,TPA,920.0,1
,,2,1345,AA,TPA,920.0,1
322.0,313.0,3,1345,AA,TPA,920.0,1
9.0,-1.0,4,1345,AA,TPA,920.0,1
,136.0,5,1345,AA,TPA,920.0,1
197.0,202.0,6,1345,AA,TPA,920.0,1
-21.0,-4.0,7,1345,AA,TPA,920.0,1
-3.0,12.0,1,1345,AA,TPA,920.0,1
-20.0,-6.0,2,1345,AA,TPA,920.0,1
-18.0,-4.0,3,1345,AA,TPA,920.0,1
0.0,21.0,4,1345,AA,TPA,920.0,1
11.0,8.0,5,1345,AA,TPA,920.0,1
-17.0,-9.0,6,1345,AA,TPA,920.0,1
97.0,90.0,7,1345,AA,TPA,920.0,1
-28.0,-9.0,1,1345,AA,TPA,920.0,1
-19.0,-7.0,2,1345,AA,TPA,920.0,1
-28.0,-2.0,3,1345,AA,TPA,920.0,1
-33.0,-15.0,1,827,AA,TPA,920.0,1
-14.0,0.0,2,841,AA,TPA,920.0,1
-3.0,-4.0,3,841,AA,TPA,920.0,1
164.0,184.0,4,841,AA,TPA,920.0,1
13.0,0.0,5,841,AA,TPA,920.0,1
39.0,-3.0,6,823,AA,TPA,920.0,1
,5.0,7,841,AA,TPA,920.0,1
27.0,25.0,1,830,AA,TPA,920.0,1
0.0,-6.0,2,830,AA,TPA,920.0,1
74.0,78.0,3,830,AA,TPA,920.0,1
1.0,-2.0,4,830,AA,TPA,920.0,1
-11.0,-9.0,5,830,AA,TPA,920.0,1
0.0,-7.0,6,830,AA,TPA,920.0,1
329.0,312.0,7,903,AA,TPA,920.0,1
-15.0,-7.0,1,830,AA,TPA,920.0,1
,89.0,2,830,AA,TPA,920.0,1
114.0,24.0,3,830,AA,TPA,920.0,1
-21.0,-5.0,4,830,AA,TPA,920.0,1
121.0,54.0,5,830,AA,TPA,920.0,1
33.0,0.0,6,830,AA,TPA,920.0,1
-30.0,-5.0,7,830,AA,TPA,920.0,1
-21.0,-3.0,1,830,AA,TPA,920.0,1
11.0,-6.0,2,830,AA,TPA,920.0,1
-14.0,-4.0,3,830,AA,TPA,920.0,1
-7.0,8.0,4,830,AA,TPA,920.0,1
-8.0,-5.0,5,830,AA,TPA,920.0,1
,19.0,6,830,AA,TPA,920.0,1
9.0,4.0,7,830,AA,TPA,920.0,1
-13.0,-3.0,1,830,AA,TPA,920.0,1
-22.0,-6.0,2,830,AA,TPA,920.0,1
-24.0,-7.0,3,830,AA,TPA,920.0,1
-21.0,-6.0,1,1045,AA,STT,1605.0,1
6.0,14.0,2,1045,AA,STT,1605.0,1
-26.0,-4.0,3,1045,AA,STT,1605.0,1
-7.0,10.0,4,1045,AA,STT,1605.0,1
-17.0,3.0,5,1045,AA,STT,1605.0,1
-25.0,-11.0,6,1047,AA,STT,1605.0,1
5.0,20.0,7,1045,AA,STT,1605.0,1
43.0,56.0,1,1910,AA,MCO,861.0,1
1.0,19.0,2,1910,AA,MCO,861.0,1
-14.0,-5.0,3,1910,AA,MCO,861.0,1
-19.0,-6.0,4,1910,AA,MCO,861.0,1
-12.0,7.0,5,1910,AA,MCO,861.0,1
-11.0,-8.0,6,1910,AA,MCO,861.0,1
64.0,69.0,7,1910,AA,MCO,861.0,1
-21.0,-7.0,1,1845,AA,MCO,861.0,1
55.0,-10.0,2,1845,AA,MCO,861.0,1
2.0,-3.0,3,1845,AA,MCO,861.0,1
-2.0,-3.0,4,1845,AA,MCO,861.0,1
15.0,4.0,5,1845,AA,MCO,861.0,1
9.0,14.0,6,1845,AA,MCO,861.0,1
8.0,-4.0,7,1845,AA,MCO,861.0,1
65.0,-4.0,1,1845,AA,MCO,861.0,1
197.0,146.0,2,1845,AA,MCO,861.0,1
84.0,95.0,3,1845,AA,MCO,861.0,1
24.0,21.0,4,1845,AA,MCO,861.0,1
78.0,56.0,5,1845,AA,MCO,861.0,1
84.0,94.0,6,1845,AA,MCO,861.0,1
22.0,27.0,7,1845,AA,MCO,861.0,1
0.0,-9.0,1,1845,AA,MCO,861.0,1
-32.0,-6.0,2,1845,AA,MCO,861.0,1
-26.0,-11.0,3,1845,AA,MCO,861.0,1
65.0,84.0,4,1845,AA,MCO,861.0,1
28.0,22.0,5,1845,AA,MCO,861.0,1
-23.0,-9.0,6,1845,AA,MCO,861.0,1
43.0,55.0,7,1845,AA,MCO,861.0,1
-14.0,18.0,1,1845,AA,MCO,861.0,1
-25.0,-10.0,2,1845,AA,MCO,861.0,1
-38.0,-6.0,3,1845,AA,MCO,861.0,1
-11.0,21.0,1,1836,AA,DFW,1303.0,1
-16.0,1.0,2,1836,AA,DFW,1303.0,1
16.0,40.0,3,1836,AA,DFW,1303.0,1
-16.0,5.0,4,1836,AA,DFW,1303.0,1
-25.0,-8.0,5,1836,AA,DFW,1303.0,1
-13.0,0.0,6,1836,AA,DFW,1303.0,1
69.0,86.0,7,1836,AA,DFW,1303.0,1
30.0,7.0,1,1835,AA,DFW,1303.0,1
3.0,10.0,2,1835,AA,DFW,1303.0,1
4.0,2.0,3,1835,AA,DFW,1303.0,1
50.0,40.0,4,1835,AA,DFW,1303.0,1
26.0,23.0,5,1835,AA,DFW,1303.0,1
3.0,-7.0,6,1835,AA,DFW,1303.0,1
31.0,6.0,7,1835,AA,DFW,1303.0,1
57.0,0.0,1,1835,AA,DFW,1303.0,1
71.0,78.0,2,1835,AA,DFW,1303.0,1
5.0,7.0,3,1835,AA,DFW,1303.0,1
3.0,2.0,4,1835,AA,DFW,1303.0,1
115.0,105.0,5,1835,AA,DFW,1303.0,1
320.0,351.0,6,1835,AA,DFW,1303.0,1
-19.0,-1.0,7,1835,AA,DFW,1303.0,1
-13.0,-6.0,1,1835,AA,DFW,1303.0,1
-10.0,-11.0,2,1835,AA,DFW,1303.0,1
4.0,19.0,3,1835,AA,DFW,1303.0,1
0.0,5.0,4,1835,AA,DFW,1303.0,1
35.0,18.0,5,1835,AA,DFW,1303.0,1
-32.0,-10.0,6,1835,AA,DFW,1303.0,1
81.0,105.0,7,1835,AA,DFW,1303.0,1
-36.0,-4.0,1,1835,AA,DFW,1303.0,1
-5.0,2.0,2,1835,AA,DFW,1303.0,1
-16.0,23.0,3,1835,AA,DFW,1303.0,1
-30.0,1.0,1,1043,AA,DFW,1303.0,1
-28.0,-2.0,2,1043,AA,DFW,1303.0,1
-19.0,1.0,3,1043,AA,DFW,1303.0,1
-36.0,-5.0,4,1043,AA,DFW,1303.0,1
-7.0,12.0,5,1043,AA,DFW,1303.0,1
75.0,10.0,6,1043,AA,DFW,1303.0,1
-17.0,-7.0,7,1043,AA,DFW,1303.0,1
33.0,0.0,1,1035,AA,DFW,1303.0,1
112.0,102.0,2,1035,AA,DFW,1303.0,1
-4.0,-3.0,3,1035,AA,DFW,1303.0,1
10.0,5.0,4,1035,AA,DFW,1303.0,1
87.0,63.0,5,1035,AA,DFW,1303.0,1
3.0,-7.0,6,1035,AA,DFW,1303.0,1
11.0,-4.0,7,1035,AA,DFW,1303.0,1
86.0,86.0,1,1035,AA,DFW,1303.0,1
,,2,1035,AA,DFW,1303.0,1
425.0,438.0,3,1035,AA,DFW,1303.0,1
-13.0,-6.0,4,1035,AA,DFW,1303.0,1
,,5,1035,AA,DFW,1303.0,1
1.0,-9.0,6,1035,AA,DFW,1303.0,1
-12.0,-2.0,7,1035,AA,DFW,1303.0,1
-13.0,4.0,1,1035,AA,DFW,1303.0,1
-13.0,-2.0,2,1035,AA,DFW,1303.0,1
45.0,48.0,3,1035,AA,DFW,1303.0,1
-1.0,-2.0,4,1035,AA,DFW,1303.0,1
79.0,95.0,5,1035,AA,DFW,1303.0,1
-17.0,-5.0,6,1035,AA,DFW,1303.0,1
-38.0,-6.0,7,1035,AA,DFW,1303.0,1
9.0,38.0,1,1035,AA,DFW,1303.0,1
-17.0,-9.0,2,1035,AA,DFW,1303.0,1
-52.0,-9.0,3,1035,AA,DFW,1303.0,1
-24.0,-5.0,1,1102,AA,MSY,1089.0,1
29.0,54.0,2,1102,AA,MSY,1089.0,1
-13.0,-5.0,3,1102,AA,MSY,1089.0,1
-14.0,-1.0,4,1102,AA,MSY,1089.0,1
-9.0,-6.0,5,1102,AA,MSY,1089.0,1
4.0,-3.0,7,1102,AA,MSY,1089.0,1
-1.0,-2.0,1,900,AA,RDU,337.0,1
-8.0,-8.0,2,900,AA,RDU,337.0,1
70.0,78.0,3,900,AA,RDU,337.0,1
35.0,44.0,4,900,AA,RDU,337.0,1
-14.0,-6.0,5,900,AA,RDU,337.0,1
-14.0,-10.0,6,920,AA,RDU,337.0,1
-7.0,-6.0,7,900,AA,RDU,337.0,1
-9.0,-4.0,1,900,AA,RDU,337.0,1
,79.0,2,900,AA,RDU,337.0,1
91.0,19.0,3,900,AA,RDU,337.0,1
,,4,900,AA,RDU,337.0,1
133.0,33.0,5,900,AA,RDU,337.0,1
-9.0,-13.0,6,920,AA,RDU,337.0,1
43.0,31.0,7,900,AA,RDU,337.0,1
193.0,200.0,1,900,AA,RDU,337.0,1
40.0,46.0,2,900,AA,RDU,337.0,1
-3.0,-6.0,3,900,AA,RDU,337.0,1
-14.0,-8.0,4,900,AA,RDU,337.0,1
9.0,-1.0,5,900,AA,RDU,337.0,1
58.0,65.0,6,920,AA,RDU,337.0,1
42.0,48.0,7,900,AA,RDU,337.0,1
-12.0,-6.0,1,900,AA,RDU,337.0,1
-14.0,-9.0,2,900,AA,RDU,337.0,1
-5.0,-9.0,3,900,AA,RDU,337.0,1
-16.0,-7.0,1,920,AA,AUS,1430.0,1
-18.0,-10.0,2,920,AA,AUS,1430.0,1
-9.0,-10.0,3,920,AA,AUS,1430.0,1
94.0,96.0,4,920,AA,AUS,1430.0,1
64.0,9.0,5,920,AA,AUS,1430.0,1
-1.0,-9.0,1,920,AA,AUS,1430.0,1
,319.0,2,920,AA,AUS,1430.0,1
-2.0,-2.0,3,920,AA,AUS,1430.0,1
2.0,-9.0,4,920,AA,AUS,1430.0,1
120.0,25.0,5,920,AA,AUS,1430.0,1
-28.0,-9.0,7,920,AA,AUS,1430.0,1
-9.0,4.0,1,920,AA,AUS,1430.0,1
-22.0,-9.0,2,920,AA,AUS,1430.0,1
37.0,44.0,3,920,AA,AUS,1430.0,1
0.0,7.0,4,920,AA,AUS,1430.0,1
9.0,-1.0,5,920,AA,AUS,1430.0,1
-38.0,-9.0,7,920,AA,AUS,1430.0,1
-29.0,-7.0,1,920,AA,AUS,1430.0,1
-37.0,-12.0,2,920,AA,AUS,1430.0,1
-41.0,-4.0,3,920,AA,AUS,1430.0,1
-6.0,-6.0,1,1939,AA,BOS,280.0,1
-13.0,2.0,2,1939,AA,BOS,280.0,1
-22.0,-9.0,3,1939,AA,BOS,280.0,1
84.0,92.0,4,1939,AA,BOS,280.0,1
-13.0,-4.0,5,1939,AA,BOS,280.0,1
,,6,1939,AA,BOS,280.0,1
61.0,50.0,7,1939,AA,BOS,280.0,1
582.0,605.0,1,1201,AA,CLT,449.0,1
-19.0,-1.0,2,1201,AA,CLT,449.0,1
-11.0,-1.0,3,1201,AA,CLT,449.0,1
-22.0,-3.0,4,1201,AA,CLT,449.0,1
-17.0,-2.0,5,1201,AA,CLT,449.0,1
-9.0,-4.0,6,1156,AA,CLT,449.0,1
-13.0,-9.0,7,1201,AA,CLT,449.0,1
-46.0,-3.0,1,820,AA,SFO,2521.0,1
-42.0,-2.0,2,820,AA,SFO,2521.0,1
-29.0,-5.0,3,820,AA,SFO,2521.0,1
-41.0,-3.0,4,820,AA,SFO,2521.0,1
-31.0,-4.0,5,820,AA,SFO,2521.0,1
-1.0,11.0,6,820,AA,SFO,2521.0,1
-3.0,7.0,7,820,AA,SFO,2521.0,1
19.0,9.0,1,840,AA,SFO,2521.0,1
-20.0,-4.0,2,840,AA,SFO,2521.0,1
80.0,78.0,3,840,AA,SFO,2521.0,1
-5.0,2.0,4,840,AA,SFO,2521.0,1
30.0,3.0,5,840,AA,SFO,2521.0,1
-13.0,0.0,6,840,AA,SFO,2521.0,1
6.0,-7.0,7,840,AA,SFO,2521.0,1
27.0,28.0,1,840,AA,SFO,2521.0,1
151.0,7.0,2,840,AA,SFO,2521.0,1
1.0,0.0,3,840,AA,SFO,2521.0,1
53.0,48.0,4,840,AA,SFO,2521.0,1
180.0,67.0,5,840,AA,SFO,2521.0,1
-15.0,3.0,6,840,AA,SFO,2521.0,1
-14.0,-1.0,7,840,AA,SFO,2521.0,1
-24.0,0.0,1,840,AA,SFO,2521.0,1
-7.0,0.0,2,840,AA,SFO,2521.0,1
